,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,ERD rear,Wheel width rear,BSD front,Wheel width front,ERD front,BSD rear,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,Front Fender include,Rear Fender include,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Dropout spacing style OHCLASS: 0,Dropout spacing style OHCLASS: 1,Dropout spacing style OHCLASS: 2,Dropout spacing style OHCLASS: 3,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,Top tube type OHCLASS: 0,Top tube type OHCLASS: 1,bottle SEATTUBE0 show OHCLASS: False,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: False,bottle DOWNTUBE0 show OHCLASS: True,BELTorCHAIN OHCLASS: 0,BELTorCHAIN OHCLASS: 1,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE
3878,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,0,0,0,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3879,420.0,60.0,600.0,69.0,104.8,275.0,635.0,72.0,729.7545509339697,40.0,28.6,36.5,23.35,13.0,15.0,9.0,20.0,267.2,40.0,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,9,0,0.0,255,102,0,1,80.0,80.0,300.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3880,408.0,70.35683134835,593.0,71.5,104.6,45.0,461.5,75.0,633.0057439557025,40.0,28.6,36.5,29.0,13.0,15.0,9.0,32.9,21.5,48.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,25.6,622.0,25.0,582.0,622.0,0.0,68.0,44.0,692.0,34.9,0.0,0.0,10,1,0.0,0,204,255,1,80.0,80.0,270.0,665.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3881,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,102,102,102,1,80.0,80.0,278.0,480.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3882,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,255,255,51,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3883,425.0,70.0,525.0,71.0,115.7,45.0,490.0,73.0,626.6093698900138,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.3,48.7,49.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,622.0,32.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,9,1,0.0,0,0,0,1,80.0,80.0,270.0,650.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3884,435.0,70.0,533.0,70.0,120.0,45.0,500.0,74.0,636.0229370256803,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.0,48.8,48.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,9,1,0.0,0,255,51,1,80.0,80.0,270.0,655.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3885,425.0,50.0,610.6,65.5,110.1,60.0,381.0,73.0,685.337036765819,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.2,59.7,48.2,330.0,350.0,16.0,18.0,1.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,56.0,584.0,56.0,544.0,584.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,9,0,0.0,102,0,102,1,80.0,80.0,298.0,610.0,34.9,330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3886,425.0,20.0,608.0,66.5,110.0,60.0,406.0,72.0,657.2833561251989,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.5,58.7,48.3,330.0,350.0,16.0,18.0,1.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,55.8,559.0,55.8,519.0,559.0,0.0,73.0,46.0,692.0,31.8,0.0,0.0,9,0,0.0,0,51,102,1,80.0,80.0,298.0,500.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3887,380.0,20.0,608.0,66.0,110.0,60.0,350.0,75.74935733125898,653.6132987571362,31.6,28.6,36.5,23.35,13.0,15.0,9.0,20.1,62.5,48.1,330.0,350.0,16.0,18.0,1.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,55.8,559.0,55.8,519.0,559.0,0.0,73.0,46.0,692.0,31.8,0.0,0.0,0,0,0.0,0,0,0,1,80.0,80.0,298.0,490.6,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3888,445.0,5.0,565.6,72.0,145.0,45.0,299.9,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,44.3,49.9,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,51,255,0,1,80.0,80.0,278.0,400.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3889,420.0,20.0,595.0,66.0,98.1,45.0,390.0,73.0,697.9395424545517,40.0,28.6,36.5,23.35,13.0,15.0,9.0,23.6,43.4,45.4,330.0,400.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,68.0,41.3,692.0,34.9,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,680.0,34.9,490,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3890,424.0,72.0,565.6,73.00000000000001,145.2,45.0,560.0,73.50000000000001,673.7350806837632,40.0,28.6,36.5,23.35,13.0,15.0,9.0,43.0,36.7,42.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,10,1,0.0,255,0,51,1,80.0,80.0,275.0,718.0,31.8,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3891,424.0,72.0,565.6,73.00000000000001,130.0,45.0,540.0,74.0,668.5534498983052,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.8,36.9,42.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,10,1,1.0,255,0,51,1,80.0,80.0,275.0,718.0,31.8,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3892,415.0,73.0,546.8,71.5,140.0,45.0,426.0,75.49999999999997,627.326438777793,40.0,28.5,36.5,23.35,13.0,15.0,7.0,25.0,25.0,25.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,25.0,622.0,25.0,582.0,622.0,0.0,68.0,37.0,692.0,31.6,1.0,1.0,9,1,0.0,255,255,255,1,80.0,80.0,270.0,580.0,35.0,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3893,415.0,73.0,546.8,71.5,140.0,45.0,426.0,75.49999999999997,627.326438777793,40.0,28.5,36.5,23.35,13.0,15.0,7.0,25.0,25.0,25.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,25.0,622.0,25.0,582.0,622.0,0.0,68.0,37.0,692.0,31.6,1.0,1.0,9,1,0.0,0,153,255,1,80.0,80.0,270.0,580.0,35.0,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3894,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,0,0,0,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3895,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,0,0,0,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3896,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,0,0,0,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3897,432.0,43.0,506.0,72.0,120.7,54.0,496.0,74.0,647.5960960742505,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.0,45.0,32.0,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,535.0,49.5,559.0,49.5,535.0,559.0,0.0,68.0,34.6,692.0,29.3,0.0,0.0,6,2,0.0,102,0,102,1,80.0,80.0,278.0,720.0,32.6,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3898,420.0,25.0,541.0,70.0,112.8,45.0,400.0,73.0,649.0294005704194,40.0,28.6,36.5,23.35,13.0,15.0,9.0,26.4,46.4,43.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,55.8,559.0,55.8,519.0,559.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,8,1,0.0,0,51,102,1,80.0,80.0,298.0,718.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3899,435.0,10.0,643.0,65.5,130.0,260.0,500.0,75.0,769.3316588646575,40.0,35.25,47.0,27.5,16.5,15.0,9.0,35.0,138.0,45.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,584.0,32.0,582.0,584.0,0.0,73.0,50.0,0.0,34.0,1.0,1.0,10,0,0.0,153,255,0,1,80.0,80.0,260.0,835.0,40.0,480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3900,430.0,20.0,643.0,67.0,130.0,260.0,500.0,74.0,760.876594712183,40.0,35.25,47.0,27.5,16.5,15.0,9.0,35.0,138.0,45.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,584.0,32.0,582.0,584.0,0.0,73.0,50.0,0.0,34.0,1.0,1.0,10,0,0.0,244,97,0,1,80.0,80.0,260.0,835.0,40.0,480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3901,455.0,70.0,624.2,70.0,144.1,45.0,512.9,73.0,712.0699944795549,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.4,55.7,68.2,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,1.0,68.0,45.0,692.0,31.8,0.0,1.0,0,0,1.0,188,172,112,1,80.0,80.0,298.0,718.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3902,405.0,68.5,532.7,71.86507714648461,141.1,45.0,490.0,74.0,618.4969197664946,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.0,30.0,40.0,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,32.0,584.0,32.0,544.0,584.0,0.0,68.0,52.0,692.0,28.6,0.0,0.0,10,1,0.0,0,0,0,1,80.0,80.0,265.0,690.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3903,420.0,31.0,565.6,76.0,90.0,45.0,479.4,73.95473385392586,640.2628264598311,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.0,33.4,41.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,38.1,559.0,38.1,519.0,559.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,6,2,0.0,0,51,102,1,80.0,80.0,298.0,695.9,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3904,445.0,5.0,565.6,72.0,145.0,45.0,357.5,71.5,695.3111357499713,40.0,60.1,61.49999999999999,28.35,18.0,15.0,9.0,46.5,47.5,69.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,33.0,622.0,33.0,582.0,622.0,0.0,68.0,55.0,692.0,41.8,1.0,1.0,7,0,0.0,0,0,0,1,80.0,80.0,278.0,500.0,34.9,250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3906,476.46,29.5,627.4,64.5,113.0,45.0,490.0,73.5,706.3519217251521,40.0,28.6,36.5,27.35,21.5,15.0,9.0,30.0,135.0,30.0,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,56.0,584.0,56.0,544.0,584.0,0.0,68.0,53.0,692.0,55.0,0.0,0.0,10,0,0.0,51,51,51,1,80.0,80.0,250.0,620.0,50.0,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3907,430.0,67.49749843331767,583.0,73.49966249208262,145.4,60.0,555.0,71.99966249208262,664.2685916693406,40.0,30.3,36.5,21.0,14.5,15.0,9.0,28.2,50.9,52.9,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,50.0,692.0,28.6,0.0,0.0,10,0,0.0,153,153,153,1,80.0,80.0,290.0,759.0,38.0,330,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3908,430.0,67.49749843331767,583.0,73.49966249208262,145.4,60.0,555.0,71.99966249208262,664.2685916693406,40.0,30.3,36.5,21.0,14.5,15.0,9.0,28.2,50.9,52.9,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,50.0,692.0,28.6,0.0,0.0,10,0,0.0,102,102,0,1,80.0,80.0,290.0,759.0,38.0,330,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3909,430.0,67.49749843331767,583.0,73.49966249208262,145.4,60.0,555.0,71.99966249208262,664.2685916693406,40.0,30.3,36.5,21.0,14.5,15.0,9.0,28.2,50.9,52.9,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,50.0,692.0,28.6,0.0,0.0,10,0,0.0,102,102,0,1,80.0,80.0,290.0,759.0,38.0,330,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3910,425.0,40.0,635.1,65.0,91.5,100.0,440.0,73.0,722.0249169641152,40.0,28.6,36.5,23.35,15.0,15.0,9.0,20.0,100.0,32.0,330.0,350.0,10.0,18.0,1.0,1.0,142.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,73.0,44.0,692.0,35.6,1.0,1.0,10,0,0.0,102,153,255,1,80.0,80.0,278.0,742.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3911,410.0,65.0,565.6,74.0,142.1,17.5,565.6,73.0,631.4108791701385,40.6,28.6,36.5,18.9,10.25,16.5,15.0,30.5,15.6,31.5,330.0,365.0,13.4,13.2,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,32.1,692.0,28.6,0.0,0.0,10,1,0.0,51,51,51,1,80.0,80.0,275.0,735.0,28.6,350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
