,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
3402,1,1,Steel,0.41,0.07,0.5656,0.035,74.49998322747555,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0286,0.015,0.0391,0.0253,0.0281,72.0,0.1014,0.4753,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.009288,0.003331,0.001007,0.001029,0.00857,0.000526,0.00057412,0.627239,0.0379,-0.06335,0.0451,-0.0298,0.001487,-0.0099065,0.0041928571428571475,0.1968,0.5999,3.78,2_4
3403,1,1,Steel,0.465,0.075,0.5656,0.025,72.99997971982306,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72.0,0.1569,0.6026,0.068,0.13,0.011,0.018,0.33,0.385,0.009,0.002256,0.001242,0.001871,0.005719,0.00497,0.001489,0.00803,0.675163,0.01059,-0.02464,0.01293,-0.01335,0.001226,-0.004764,0.002471428571428577,0.4407,1.211,6.86,1_16
3404,1,1,Steel,0.515,0.035,0.5656,0.011,65.99998244937126,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.014,0.0317,0.0152,0.0328,65.0,0.117,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.002549,0.006922,0.001883,0.001523,0.001013,0.00344,0.00277,0.664123,-0.006683,0.01395,-0.006933,0.007117,0.001124,-0.0061265,0.0033071428571428557,0.9498,1.011,6.89,1_16
3405,1,1,Steel,0.515,0.035,0.5656,0.011,65.99998244937126,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.014,0.0317,0.0152,0.0328,65.0,0.117,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.001588,0.005178,0.007798,0.002296,0.004026,0.004268,0.00072075,0.664123,-0.008222,0.01696,-0.008553,0.008578,0.001651,-0.007511,0.0045999999999999965,0.7813,0.9185,7.06,1_16
3406,1,1,Titanium,0.405,0.074,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.02,0.0322,74.0,0.1614,0.58,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.007406,0.005345,0.002977,0.006884,0.001526,0.009902,0.00077743,0.653347,0.03606,-0.07259,0.04258,-0.04097,0.001755,-0.01481,0.003714285714285711,0.5355,1.486,4.72,2_4
3407,1,1,Aluminum,0.432,0.067,0.6,0.045,75.85954,0.04,0.03545,0.05,0.04325,0.025,0.013,0.0318,0.015,0.0562,0.0467,0.0381,72.5,0.1921,0.622,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.001328,0.000794,0.001801,0.001459,0.004382,0.007334,0.002302,0.67336,0.02617,-0.05371,0.03135,-0.02932,0.003234,-0.010635,0.006071428571428571,0.2929,0.8084,2.56,3_5
3408,1,1,Steel,0.39757,0.07,0.516,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0425,0.1322,0.0254,74.0,0.092,0.6322,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.001842,0.000743,0.000771,0.00161,0.003767,0.001148,0.002714,0.638127,0.01712,-0.03518,0.02104,-0.01761,0.001342,-0.006084,0.003328571428571424,0.3078,0.9242,4.01,2_4
3409,1,1,Aluminum,0.405,0.055,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0493,0.048,0.0314,74.0,0.1188,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001651,0.00061,0.004058,0.00173,0.003999,0.003221,0.001157,0.620376,0.04158,-0.06896,0.04822,-0.03238,0.005445,-0.0107045,0.010649999999999995,0.2474,0.7523,1.63,3_5
3410,1,1,Steel,0.39,0.07,0.5656,0.06,72.99997971982306,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0318,0.015,0.0477,0.0492,0.0289,74.5,0.1,0.5992,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001086,0.000721,0.007753,0.00051635,0.006467,0.001806,0.001118,0.651024,0.01577,-0.02694,0.01894,-0.01326,0.002076,-0.004412,0.006328571428571426,0.369,0.7123,5.07,2_4
3411,1,1,Steel,0.415,0.05,0.5656,0.185,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0431,0.132,0.0338,72.5,0.153,0.702,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001473,0.000552,0.002096,0.003659,0.008424,0.003145,0.004713,0.667686,-0.003022,0.00676,-0.003383,0.003873,0.00118,-0.0046715,0.0023071428571428535,1.614,1.218,7.45,2_4
3412,1,1,Titanium,0.41984,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0396,0.0476,0.0206,76.0,0.1703,0.6376,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.005021,0.007585,0.003726,0.006649,0.005065,0.001609,0.001244,0.659834,0.03223,-0.06861,0.03719,-0.03943,0.00154,-0.01444,0.0044285714285714215,0.581,1.578,4.44,3_1
3413,0,0,Aluminum,0.42,0.06446,0.579,0.045,76.86392,0.04,0.039,0.045,0.0405,0.02335,0.013,0.033,0.015,0.0605,0.0429,0.0473,73.86392,0.146,0.457,0.068,0.135,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.002621,0.00323,0.005159,0.001183,0.001858,0.005885,0.002609,0.692152,0.01872,-0.03716,0.02238,-0.01988,0.002545,-0.0071235,0.005050000000000001,0.432,1.127,2.86,3_5
3414,1,1,Steel,0.465,0.075,0.5656,0.025,72.99997971982306,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72.0,0.1569,0.6026,0.068,0.13,0.011,0.018,0.33,0.385,0.009,0.008133,0.001909,0.001282,0.00079934,0.009037,0.005142,0.001497,0.675163,0.02467,-0.05708,0.0303,-0.03112,0.002533,-0.011265,0.004785714285714276,0.1772,0.4806,5.7,2_4
3415,1,0,Steel,0.400047,0.054216,0.5656,0.02,72.88659137216668,0.04,0.0254,0.0318,0.0365,0.0181,0.013,0.0286,0.015,0.0352,0.0164,0.0296,73.38659,0.1676,0.58,0.068,0.12,0.016,0.017758970309539254,0.33,0.345047,0.009,0.007019,0.007618,0.00066,0.00081023,0.001926,0.00628,0.004219,0.638578,0.01323,-0.02676,0.01559,-0.01496,0.001279,-0.005507,0.0029000000000000007,0.3515,0.7915,7.27,2_4
3416,1,1,Steel,0.43,0.061,0.625,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0457,0.0566,0.0259,71.0,0.1154,0.47,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.000774,0.000775,0.000775,0.002546,0.001508,0.001277,0.005488,0.701812,0.01471,-0.0239,0.01699,-0.01176,0.001293,-0.0040055,0.0025500000000000006,0.3985,1.163,4.77,2_4
3417,1,1,Steel,0.43,0.061,0.625,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0457,0.0566,0.0259,71.0,0.1154,0.47,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.003209,0.004876,0.001509,0.00464,0.00066699,0.006382,0.001567,0.701812,0.02168,-0.03467,0.02462,-0.01747,0.0009759,-0.005935,0.0019571428571428565,0.3077,0.9075,6.65,2_4
3420,1,1,Titanium,0.4,0.06,0.5656,0.1,74.0000202554444,0.04,0.0286,0.045,0.03703,0.031,0.0125,0.0318,0.015,0.0344,0.008,0.0058,73.5,0.15,0.528,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003924,0.003212,0.000702,0.00341,0.001763,0.004795,0.008458,0.637618,0.0146,-0.02818,0.01703,-0.01543,0.0006203,-0.005621,0.0020714285714285735,0.9565,2.588,4.98,2_4
3421,1,1,Steel,0.339725,-0.0334,0.5656,0.035,71.00001324013941,0.04,0.0286,0.045,0.0365,0.02235,0.015875,0.0318,0.015,0.0355,0.0313,0.0275,75.5,0.113,0.2662,0.068,0.12,0.017,0.018,0.29,0.28,0.009,0.002202,0.00067,0.003361,0.00099364,0.00569,0.005657,0.001381,0.528988,-0.002691,0.002755,-0.002481,0.001102,0.0009638,-0.00052715,0.004287857142857143,1.31,0.847,4.06,2_4
3422,1,1,Titanium,0.425,0.069,0.5789,0.11,73.49999998763374,0.04,0.0268,0.05,0.04325,0.02335,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72.0,0.1603,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003158,0.00074,0.009487,0.001238,0.002121,0.008639,0.00069793,0.667965,0.02994,-0.05974,0.03581,-0.03315,0.003693,-0.012135,0.00707142857142858,0.4874,1.219,4.2,2_4
3423,1,1,Titanium,0.425,0.069,0.5789,0.11,73.49999998763374,0.04,0.0268,0.05,0.04325,0.02335,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72.0,0.1603,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002588,0.006011,0.002588,0.001115,0.001476,0.003509,0.004281,0.667965,0.01446,-0.02953,0.01744,-0.01602,0.001102,-0.0058335,0.0026214285714285723,0.9598,2.238,4.62,2_4
3424,1,1,Titanium,0.405,0.069,0.564,0.035,73.25001850161814,0.04,0.0263,0.06,0.04325,0.02335,0.0135,0.0318,0.015,0.0504,0.0223,0.0277,73.5,0.1604,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.009281,0.000845,0.009014,0.00081379,0.00118,0.001358,0.005339,0.650246,0.01129,-0.02287,0.01377,-0.01246,0.00162,-0.004501,0.003928571428571429,1.28,2.203,4.32,2_4
3425,1,1,Titanium,0.405,0.069,0.564,0.035,73.25001850161814,0.04,0.0263,0.06,0.04325,0.02335,0.0135,0.0318,0.015,0.0504,0.0223,0.0277,73.5,0.1604,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000599,0.009487,0.001887,0.008244,0.003158,0.005285,0.00071446,0.650246,0.03538,-0.07051,0.04135,-0.03959,0.00146,-0.01422,0.0040000000000000105,0.4867,1.355,4.02,2_4
3426,1,1,Titanium,0.425,0.069,0.5789,0.11,73.49999998763374,0.04,0.0268,0.05,0.04325,0.02335,0.0125,0.0318,0.015,0.0453,0.0421,0.031,72.0,0.1603,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.009797,0.000755,0.002901,0.006171,0.001515,0.001569,0.009187,0.667965,0.01039,-0.02167,0.01247,-0.01162,0.001279,-0.0041465,0.0024499999999999965,1.347,3.63,4.73,2_4
3427,1,1,Steel,0.53,0.06,0.5656,0.01,65.99998244937126,0.0463,0.0286,0.0314,0.0365,0.0245,0.01615,0.0286,0.014,0.0317,0.0121,0.0319,65.0,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.002048,0.002712,0.002048,0.002979,0.003944,0.001313,0.00091348,0.668204,0.03232,-0.06859,0.03775,-0.03181,0.001804,-0.01037,0.005000000000000006,0.2293,0.7117,4.83,1_16
3428,0,1,Aluminum,0.39757,0.07,0.53,0.095,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0473,0.0272,74.0,0.1094,0.5573,0.068,0.12,0.015848936170212168,0.018,0.33,0.35,0.009,0.000681,0.000946,0.003426,0.008699,0.00068855,0.00091,0.006389,0.631217,0.02412,-0.0473,0.02899,-0.02392,0.002375,-0.0080865,0.00607857142857143,0.3079,0.8759,1.96,3_5
3429,1,1,Titanium,0.41984,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0396,0.0476,0.0206,76.0,0.1703,0.6376,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.000646,0.001362,0.001757,0.006669,0.00189,0.002653,0.00395,0.659834,0.02164,-0.04673,0.02528,-0.02651,0.001591,-0.0096635,0.004335714285714285,0.7065,1.907,3.27,3_1
3430,1,1,Titanium,0.42293,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0396,0.0476,0.0206,76.0,0.1703,0.6376,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.00545,0.002872,0.007259,0.00057622,0.009418,0.002207,0.005628,0.659834,0.01711,-0.03706,0.02033,-0.02089,0.001715,-0.0076005000000000005,0.005592857142857148,0.792,1.044,5.73,3_1
3431,1,0,Aluminum,0.375,0.045,0.4936,0.062,74.5,0.04,0.0286,0.0413,0.0365,0.02335,0.014,0.03,0.015,0.0444,0.048,0.0324,73.5,0.0997,0.52,0.068,0.12,0.016,0.017758970309539254,0.33,0.35,0.009,0.001447,0.001559,0.004629,0.001818,0.008483,0.005599,0.00065395,0.60148,-0.01405,0.02812,-0.01538,0.01543,0.003763,-0.01628,0.009428571428571427,0.6195,0.5494,1.94,3_5
3432,1,1,Aluminum,0.405,0.072,0.5205,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0494,0.04,0.0303,72.0,0.1102,0.4841,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000504,0.005554,0.008366,0.001279,0.001111,0.006659,0.001796,0.631145,0.03111,-0.06318,0.03803,-0.03217,0.002283,-0.011205,0.006071428571428571,0.2736,0.7535,2.63,3_5
3433,1,1,Steel,0.53,0.06,0.5656,0.01,65.99998244937126,0.0463,0.0286,0.0314,0.0365,0.0245,0.01615,0.0286,0.014,0.0317,0.0121,0.0319,65.0,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.002071,0.008274,0.001204,0.008095,0.00094681,0.001418,0.007425,0.668204,0.01244,-0.02695,0.01451,-0.01236,0.0006708,-0.0039435,0.0023785714285714282,0.3173,1.318,9.12,1_16
3434,1,1,Aluminum,0.386,0.054,0.5656,0.07,74.0,0.04,0.0286,0.036,0.0365,0.02335,0.014,0.0318,0.015,0.0525,0.0615,0.0277,74.0,0.119,0.555,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006713,0.000756,0.003901,0.001075,0.00074487,0.003553,0.005258,0.64257,0.02615,-0.04379,0.03035,-0.02199,0.003172,-0.007576,0.007528571428571436,0.3142,0.6641,2.45,3_5
3435,1,1,Titanium,0.405,0.07,0.5656,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.045,0.014,0.0318,0.015,0.0486,0.0461,0.0332,73.0,0.155,0.5961,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.000759,0.0005,0.000984,0.00295,0.002154,0.005091,0.00089562,0.658421,0.05473,-0.1102,0.06484,-0.06081,0.00152,-0.023085,0.00378571428571428,0.3816,1.058,3.15,2_4
3436,1,1,Titanium,0.405,0.07,0.5656,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.045,0.014,0.0318,0.015,0.0486,0.0461,0.0332,73.0,0.155,0.5961,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.00238,0.000533,0.000533,0.0008279,0.001037,0.003928,0.003774,0.658421,0.02785,-0.0567,0.03317,-0.03082,0.001151,-0.01121,0.0035714285714285744,0.4468,1.072,3.7,2_4
3439,1,1,Titanium,0.425,0.075,0.5656,0.045,73.49999998763374,0.04,0.0286,0.038,0.0365,0.02335,0.013,0.03,0.015,0.0463,0.035,0.031,72.0,0.1503,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00114,0.009634,0.00532,0.002791,0.001933,0.000986,0.008646,0.662082,0.01593,-0.03317,0.01933,-0.01781,0.00107,-0.006384,0.003142857142857138,1.029,2.787,5.38,3_1
3441,1,1,Titanium,0.405,0.068,0.543,0.045,72.99997971982306,0.04,0.0286,0.044,0.0365,0.026,0.013,0.033,0.015,0.0619,0.0358,0.0307,73.0,0.14,0.505,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002619,0.000614,0.000572,0.001493,0.00541,0.00233,0.001224,0.648602,0.05681,-0.1129,0.06821,-0.0598,0.003378,-0.021240000000000002,0.008142857142857132,0.3859,1.09,2.19,3_1
3442,1,1,Steel,0.515,0.035,0.5656,0.011,65.99998244937126,0.0455,0.0286,0.0315,0.0365,0.02365,0.01705,0.0288,0.014,0.0317,0.0152,0.0328,65.0,0.117,0.5502,0.09,0.13,0.015,0.015,0.33,0.35,0.007,0.006135,0.001,0.009797,0.001042,0.00065251,0.0009828,0.001551,0.664123,-0.006406,0.01335,-0.006646,0.006791,0.002355,-0.0058775,0.006407142857142858,0.8618,1.015,6.83,1_16
3443,1,1,Titanium,0.4,0.065,0.5656,0.2,74.0000202554444,0.04,0.0286,0.05,0.0365,0.0325,0.013,0.0318,0.015,0.0426,0.1637,0.0246,73.0,0.1189,0.6137,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000515,0.003119,0.002907,0.002415,0.007307,0.000742,0.003579,0.628702,0.0205,-0.03583,0.02415,-0.01748,0.0007651,-0.006683,0.002471428571428571,0.8579,2.385,3.72,2_4
3444,1,1,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003481,0.0009,0.009905,0.001295,0.008786,0.008048,0.004952,0.658742,0.007781,-0.0152,0.009349,-0.008256,0.00102,-0.002986,0.0021,0.5562,1.548,10.13,2_4
3445,1,1,Titanium,0.405,0.065,0.5656,0.2,74.0000202554444,0.06,0.0286,0.05,0.0365,0.0325,0.013,0.0318,0.015,0.0364,0.1635,0.022,73.0,0.11,0.6135,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000608,0.001046,0.000638,0.002594,0.001807,0.000978,0.003605,0.634558,0.02727,-0.0484,0.03299,-0.02282,0.001404,-0.0077745,0.003978571428571423,0.6624,1.93,2.47,2_4
3446,1,1,Titanium,0.425,0.075,0.5656,0.045,73.49999998763374,0.04,0.0286,0.038,0.0365,0.02335,0.013,0.03,0.015,0.0463,0.035,0.031,72.0,0.1503,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.004791,0.002143,0.005677,0.001879,0.00098424,0.005185,0.004402,0.662082,0.01767,-0.03655,0.02141,-0.01977,0.001617,-0.0071115,0.003778571428571428,0.9534,2.647,4.68,3_1
3447,1,1,Steel,0.465,0.075,0.5656,0.025,72.99997971982306,0.042,0.0286,0.0324,0.0365,0.0185,0.0117,0.0286,0.015,0.0332,0.0126,0.0263,72.0,0.1569,0.6026,0.068,0.13,0.011,0.018,0.33,0.385,0.009,0.001771,0.004894,0.002261,0.002698,0.005682,0.001794,0.008071,0.675163,0.0104,-0.02419,0.01276,-0.01306,0.000979,-0.004708,0.0023285714285714277,0.424,1.246,7.78,1_16
3448,0,0,Steel,0.395,0.07,0.5656,0.045,75.00000349528622,0.04,0.0262,0.0318,0.0365,0.02335,0.013,0.0288,0.015,0.0285,0.0224,0.0319,70.5,0.0857,0.655,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.3,0.009,0.002854,0.002484,0.005904,0.002305,0.002755,0.001531,0.004524,0.632061,0.01018,-0.01705,0.0122,-0.007976,0.0008053,-0.0026435,0.0020642857142857155,0.4814,1.44,6.32,1_16
3449,1,1,Titanium,0.41,0.066,0.56,0.115,73.49999998763374,0.04,0.0286,0.055,0.0365,0.02335,0.013,0.0318,0.015,0.0515,0.0186,0.0302,73.25,0.15,0.5,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000894,0.006037,0.009898,0.003314,0.003304,0.00085,0.001907,0.644374,0.02219,-0.04384,0.02636,-0.02314,0.001442,-0.0083265,0.0044642857142857175,0.5706,2.117,3.97,3_1
3450,1,1,Aluminum,0.405,0.067,0.5656,0.06,73.0,0.04,0.0286,0.045,0.04125,0.02335,0.015,0.0318,0.015,0.0466,0.0468,0.0332,73.5,0.1824,0.63,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00158,0.006754,0.002146,0.005448,0.00075612,0.006498,0.001301,0.665595,0.04128,-0.09046,0.04873,-0.0529,0.001891,-0.01966,0.005285714285714268,0.2025,0.5416,2.68,3_5
3451,1,1,Steel,0.39,0.05,0.5135,0.05,75.99998673512805,0.04,0.0286,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0504,0.0464,0.0354,74.0,0.1092,0.5764,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.001104,0.001539,0.006396,0.002029,0.001481,0.001656,0.002754,0.616205,-0.002959,0.006067,-0.003279,0.003266,0.000855,-0.0032754999999999998,0.002349999999999999,1.641,1.498,5.45,2_4
3452,1,1,Steel,0.415,0.064,0.5656,0.045,72.50001674779189,0.04,0.0286,0.04,0.0365,0.0225,0.0145,0.03,0.015,0.0474,0.0209,0.0331,73.5,0.136,0.5,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00247,0.001064,0.007596,0.007596,0.003271,0.000515,0.001102,0.640571,0.01549,-0.02842,0.01798,-0.01483,0.001631,-0.0051135,0.004621428571428571,0.2591,0.9767,5.07,2_4
3453,1,1,Aluminum,0.39412,0.06,0.52,0.052,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0468,0.0454,0.0254,73.5,0.1141,0.5454,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.004562,0.002407,0.005227,0.004328,0.002861,0.000749,0.002762,0.618509,0.03045,-0.05894,0.03595,-0.03025,0.00214,-0.010475,0.0069285714285714185,0.2822,0.8307,2.05,3_5
3454,1,1,Steel,0.53,0.06,0.5656,0.01,65.99998244937126,0.0463,0.0286,0.0314,0.0365,0.0245,0.01615,0.0286,0.014,0.0317,0.0121,0.0319,65.0,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.001047,0.007764,0.00056,0.001386,0.003736,0.004834,0.002957,0.668204,0.02304,-0.04935,0.02717,-0.02262,0.001159,-0.007395,0.0032571428571428556,0.2925,0.8988,6.51,1_16
3455,1,1,Steel,0.53,0.06,0.5656,0.01,65.99998244937126,0.0463,0.0286,0.0314,0.0365,0.0245,0.01615,0.0286,0.014,0.0317,0.0121,0.0319,65.0,0.115,0.5471,0.09,0.12,0.015,0.015,0.33,0.35,0.007,0.002821,0.004108,0.00544,0.00053382,0.00084503,0.00063672,0.00156,0.668204,0.02056,-0.04362,0.02418,-0.02005,0.001784,-0.00652,0.005800000000000001,0.3203,0.5904,6.64,1_16
3456,1,1,Steel,0.391,0.06,0.5656,0.045,75.99998673512805,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.0269,0.031,76.0,0.104,0.517,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002262,0.001121,0.000543,0.002996,0.00065442,0.003448,0.002109,0.67506,0.02222,-0.03959,0.0259,-0.02068,0.0012,-0.0072534999999999995,0.002921428571428575,0.2642,0.7499,4.18,2_5
3457,1,1,Titanium,0.4,0.07,0.5656,0.045,74.0000202554444,0.05,0.0286,0.05,0.0365,0.0325,0.013,0.0318,0.015,0.0475,0.0337,0.025,71.5,0.1451,0.51,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002294,0.00316,0.001037,0.00264,0.00051976,0.004398,0.00061229,0.645249,0.05881,-0.1097,0.07,-0.05905,0.00114,-0.023559999999999998,0.0027142857142857272,0.383,1.078,3.03,2_5
3458,1,1,Steel,0.43,0.0645,0.606,0.04,74.0000202554444,0.04,0.0286,0.044,0.0365,0.0186,0.0118,0.035,0.015,0.0552,0.0413,0.0339,70.5,0.1145,0.46,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.000529,0.006203,0.001403,0.007579,0.00052358,0.000803,0.001416,0.696956,0.02687,-0.04562,0.03091,-0.02262,0.001545,-0.0075335,0.003650000000000001,0.2715,0.8038,3.99,2_5
3459,1,1,Steel,0.43,0.0645,0.606,0.04,74.0000202554444,0.04,0.0286,0.044,0.0365,0.0186,0.0118,0.035,0.015,0.0552,0.0413,0.0339,70.5,0.1145,0.46,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.001731,0.001208,0.001444,0.0008989,0.003962,0.008378,0.002481,0.696956,0.01835,-0.03114,0.02148,-0.01525,0.00201,-0.0051855,0.00356428571428571,0.3465,0.9512,6.08,2_5
3460,1,1,Aluminum,0.365,0.015,0.5656,0.045,70.5,0.04,0.0361,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0622,0.0547,0.0336,70.0,0.133,0.3,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.004188,0.004777,0.000687,0.002623,0.006669,0.000558,0.00053873,0.587311,-0.0208,0.02847,-0.0211,0.01402,0.002384,-0.011915,0.00778571428571429,0.429,0.5515,1.4,3_5
3461,1,1,Steel,0.44,0.0725,0.5367,0.025,71.49997621217057,0.039,0.0286,0.0325,0.0365,0.0171,0.0094,0.02885,0.0125,0.0287,0.0134,0.0256,71.5,0.117,0.5484,0.068,0.129,0.00905,0.0163,0.33,0.375,0.012,0.000718,0.00109,0.006747,0.001037,0.002983,0.001427,0.007009,0.65975,-0.04377,-0.4872,0.03648,-0.01971,0.00179,-0.0058475,0.0033499999999999984,0.01483,0.319,6.34,1_16
3462,1,1,Steel,0.41,0.065,0.5656,0.045,73.50297936816841,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0326,0.029,0.0241,73.0,0.143,0.575,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002527,0.002722,0.003491,0.004253,0.00168,0.007382,0.004705,0.631082,0.008205,-0.01567,0.009664,-0.008371,0.0006181,-0.002967,0.0016142857142857115,0.5133,1.44,8.13,2_5
3463,1,1,Aluminum,0.40977,0.1,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02,0.013,0.0318,0.015,0.025,0.1,0.02,73.0,0.1372,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.004876,0.003736,0.000618,0.00939,0.008329,0.002772,0.00083063,0.63335,0.08033,-0.1647,0.1,-0.09109,0.004177,-0.03222,0.009999999999999988,0.1134,0.3175,2.02,3_5
3464,0,1,Aluminum,0.4,0.057,0.5656,0.045,75.5,0.04,0.02695,0.05,0.0365,0.02335,0.013,0.035,0.015,0.0591,0.0255,0.0415,71.5,0.1199,0.523,0.068,0.12,0.015848936170212168,0.018,0.33,0.35,0.007,0.006024,0.007827,0.003959,0.00155,0.005825,0.006664,0.003133,0.646582,0.03234,-0.05535,0.03756,-0.02699,0.001865,-0.0091295,0.004678571428571423,0.2904,0.858,3.24,3_5
3467,0,0,Steel,0.445,0.07,0.56,0.045,71.99999647998123,0.04,0.027,0.036,0.0365,0.02335,0.0115,0.0286,0.015,0.045,0.0529,0.0364,71.5,0.101,0.4879,0.068,0.13,0.015848936170212168,0.017758970309539254,0.33,0.35,0.009,0.000857,0.007377,0.008896,0.001989,0.001574,0.0009406,0.004619,0.70401,0.01338,-0.0279,0.01611,-0.01423,0.0008565,-0.004944499999999999,0.0020642857142857155,0.4427,1.207,8.26,1_16
